"id","timestamp","data.location.type","data.location.coordinates.0","data.location.coordinates.1","data.accel.maxZ","data.accel.maxX","data.accel.maxY","data.accel.minX","data.accel.minY","data.accel.minZ","data.rpm","data.vehicleSpeed","data.calculatedLoadValue","data.intakeManifoldPressure","data.massAirFlow","data.catalystTemp1a","links.self","data.numberOfWarmupsSinceDTCsCleared","data.distanceSinceDTCsCleared","data.evapSystemVaporPressure1","data.barometricPressure","data.commandedEvaporativePurge","data.fuelLevelInput","data.designOBDRequirements","data.runTimeSinceEngineStart","data.distanceTraveledMILActivated","data.fuelRailPressure","data.oxygenSensorLocations.0","data.oxygenSensorLocations.1","data.oxygenSensorLocations.2","data.oxygenSensorLocations.3","data.oxygenSensorVoltage1a","data.shortTermFuelTrim1a","data.oxygenSensorVoltage1b","data.shortTermFuelTrim1b","data.oxygenSensorVoltage2a","data.shortTermFuelTrim2a","data.oxygenSensorVoltage2b","data.shortTermFuelTrim2b","data.intakeAirTemperature","data.absoluteThrottleSensorPosition","data.coolantTemp","data.shortTermFuelTrimBank1","data.longTermFuelTrimBank1","data.shortTermFuelTrimBank2","data.longTermFuelTrimBank2","data.fuelPressure","data.timingAdvance","data.fuelSystemStatus.Fuel System 1 Status","data.fuelSystemStatus.Fuel System 2 Status","data.fuelType","data.ambientAirTemperature","data.absoluteThrottlePositionb","data.acceleratorPedalPositiond","data.acceleratorPedalPositione","data.commandedThrottleActuatorControl","data.fuelAirCommandedEquivalenceRatio","data.relativeThrottlePosition","data.controlModuleVoltage","data.absoluteLoadValue","data.catalystTemp2a"
"714fbd6c-cf01-49d5-bc12-d6c73c62f8df","2017-11-22T03:39:43.926Z","Point",-96.792344,32.781274,8.312711,0.344767,-4.711813,0.306459,-4.788428,8.274403,646.75,0,22.745098039215687,43,5.08,,"https://telemetry.vin.li/api/v1/messages/714fbd6c-cf01-49d5-bc12-d6c73c62f8df?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
"4cea0666-d558-49a4-87e3-c18e49e54bec","2017-11-22T03:39:40.920Z","Point",-96.792364,32.78129,8.580862,0.421382,-4.481968,0.076615,-4.979965,8.351018,659.25,0,23.529411764705884,44,5.22,,"https://telemetry.vin.li/api/v1/messages/4cea0666-d558-49a4-87e3-c18e49e54bec?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.636,22.352941176470587,
"ae463a9f-8885-4e62-8928-1ec0fce22349","2017-11-22T03:39:37.906Z","Point",-96.792339,32.781312,10.99423,1.264145,-1.225837,-1.417375,-4.481968,8.312711,646.25,0,26.274509803921568,46,6.04,675,"https://telemetry.vin.li/api/v1/messages/ae463a9f-8885-4e62-8928-1ec0fce22349?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674
"9a9ae013-67ca-460e-93fa-1bae26a2981e","2017-11-22T03:39:33.243Z","Point",-96.792486,32.78129,10.036545,1.0343,-3.524283,-1.149223,-5.094887,5.401346,934.75,35,14.901960784313726,26,4.22,,"https://telemetry.vin.li/api/v1/messages/9a9ae013-67ca-460e-93fa-1bae26a2981e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,11496,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ca417132-006a-4630-a547-be47284c73d3","2017-11-22T03:39:27.907Z","Point",-96.793016,32.781166,18.081103,4.367046,-3.945664,-0.689534,-13.714057,7.776407,1069,38,14.509803921568627,40,4.13,,"https://telemetry.vin.li/api/v1/messages/ca417132-006a-4630-a547-be47284c73d3?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,34.90196078431372,63.13725490196079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bd4721da-b2ce-4f3c-9dda-bf5413b61bd4","2017-11-22T03:39:24.829Z","Point",-96.793436,32.78105,9.040552,1.417375,-4.596891,-0.612919,-7.010258,6.933643,1090.75,38,37.64705882352941,69,12.81,,"https://telemetry.vin.li/api/v1/messages/bd4721da-b2ce-4f3c-9dda-bf5413b61bd4?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,0,9340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4c7784c0-4322-46be-a25f-7419ccdf0a34","2017-11-22T03:39:21.812Z","Point",-96.793807,32.780966,8.351018,2.52829,-4.367046,0.995993,-5.554576,6.320725,1801.75,23,46.27450980392157,65,26.12,,"https://telemetry.vin.li/api/v1/messages/4c7784c0-4322-46be-a25f-7419ccdf0a34?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",553,,,,,,,,,,,,,0.645,99.21875,,,,,,,,,,,,,,,,,,,,,,
"5cc0de42-771e-4d81-b040-0763a4211208","2017-11-22T03:39:16.227Z","Point",-96.793956,32.78112,8.61917,1.34076,-5.094887,-0.229845,-6.627184,7.27841,1596.25,13,45.490196078431374,72,17.67,,"https://telemetry.vin.li/api/v1/messages/5cc0de42-771e-4d81-b040-0763a4211208?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,0.655,99.21875,0.085,4.6875,,,,,,,,,,,,,,,,,,,,,,,,
"fa5de6f7-96cf-48b4-aa50-1d70d88535e0","2017-11-22T03:39:13.176Z","Point",-96.793958,32.78112,8.61917,0.038307,-4.520276,-0.191537,-4.826735,8.351018,656.5,0,21.176470588235293,42,4.66,,"https://telemetry.vin.li/api/v1/messages/fa5de6f7-96cf-48b4-aa50-1d70d88535e0?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.11,3.90625,,,,,,,18,14.901960784313726,,,,3.90625,-1.5625,417,7,,,,,,,,,,,,,
"9833d3fe-f2e2-495b-a33a-c83a16049a31","2017-11-22T03:39:10.163Z","Point",-96.793956,32.781137,8.351018,0.076615,-4.673505,0.076615,-4.673505,8.351018,645.5,,,,,,"https://telemetry.vin.li/api/v1/messages/9833d3fe-f2e2-495b-a33a-c83a16049a31?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cbbf4e73-6155-44ce-b00a-45470ac2ecd6","2017-11-22T03:39:07.118Z","Point",-96.793984,32.781127,8.61917,0.038307,-4.673505,-0.344767,-4.826735,8.351018,641.5,0,21.176470588235293,42,4.67,,"https://telemetry.vin.li/api/v1/messages/cbbf4e73-6155-44ce-b00a-45470ac2ecd6?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,0,-2.34375,,,,,,,,,,,,,,,,,
"603cf014-c995-47e2-b9c0-76a516c7bdd7","2017-11-22T03:39:03.952Z","Point",-96.793972,32.781138,8.657477,0,-4.558583,-0.268152,-4.788428,8.351018,647.25,0,20.784313725490197,43,4.78,,"https://telemetry.vin.li/api/v1/messages/603cf014-c995-47e2-b9c0-76a516c7bdd7?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,"Closed loop, using oxygen sensor feedback to determine fuel mix","Closed loop, using oxygen sensor feedback to determine fuel mix",,,,,,,,,,,
"243ab759-b22b-45d6-93d3-6cf248189381","2017-11-22T03:38:59.310Z","Point",-96.793974,32.781139,8.236096,-0.038307,-4.635198,-0.038307,-4.635198,8.236096,651,,21.176470588235293,,,,"https://telemetry.vin.li/api/v1/messages/243ab759-b22b-45d6-93d3-6cf248189381?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4d7d8bae-2ffb-460a-83fc-fb80732ee41f","2017-11-22T03:38:54.347Z","Point",-96.793974,32.781139,8.61917,0,-4.596891,-0.191537,-4.865043,8.389325,658,0,21.176470588235293,42,4.64,,"https://telemetry.vin.li/api/v1/messages/4d7d8bae-2ffb-460a-83fc-fb80732ee41f?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b21a9bc8-f2ba-4404-b819-00005606a0bb","2017-11-22T03:38:51.316Z","Point",-96.793974,32.781139,8.61917,0,-4.596891,-0.268152,-4.979965,8.312711,646.75,0,20.784313725490197,42,4.71,,"https://telemetry.vin.li/api/v1/messages/b21a9bc8-f2ba-4404-b819-00005606a0bb?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,,,,,,,
"f0bddeea-491d-492f-b9ef-c95b34ec390e","2017-11-22T03:38:48.247Z","Point",-96.793974,32.781139,8.580862,0,-4.635198,-0.306459,-4.865043,8.312711,646.5,0,21.176470588235293,43,4.72,,"https://telemetry.vin.li/api/v1/messages/f0bddeea-491d-492f-b9ef-c95b34ec390e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.215686274509803,9.411764705882353,6.666666666666667,,,,,
"e7ff1b01-1da1-4b73-8da8-5654d2ecec6d","2017-11-22T03:38:42.946Z","Point",-96.793961,32.781147,8.542555,0.114922,-4.596891,-0.191537,-4.788428,8.312711,649.5,0,21.176470588235293,42,4.72,,"https://telemetry.vin.li/api/v1/messages/e7ff1b01-1da1-4b73-8da8-5654d2ecec6d?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15.294117647058824,,,,,,,,
"667b353f-2f5d-462a-862d-423ae14f4746","2017-11-22T03:38:39.872Z","Point",-96.793957,32.781148,8.695785,0.038307,-4.443661,-0.191537,-4.941657,8.236096,653.25,0,21.176470588235293,42,4.68,,"https://telemetry.vin.li/api/v1/messages/667b353f-2f5d-462a-862d-423ae14f4746?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.098039215686274,13.753,20.392156862745097,
"d36cb90d-388f-4b8f-bc7e-7be33024e368","2017-11-22T03:38:36.846Z","Point",-96.793946,32.781143,8.504248,-0.114922,-4.711813,-0.15323,-4.865043,8.427633,653.5,0,21.568627450980394,43,4.85,,"https://telemetry.vin.li/api/v1/messages/d36cb90d-388f-4b8f-bc7e-7be33024e368?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dc176a8e-1f03-4dbf-96b2-d86964edd828","2017-11-22T03:38:33.450Z","Point",-96.793945,32.781142,8.695785,-0.114922,-4.596891,-0.268152,-4.788428,8.504248,651.25,0,21.568627450980394,43,4.83,752,"https://telemetry.vin.li/api/v1/messages/dc176a8e-1f03-4dbf-96b2-d86964edd828?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750
"d8d6ee77-913e-4764-b97b-0482b852fcb8","2017-11-22T03:38:30.425Z","Point",-96.793934,32.781134,9.385318,0.114922,-2.451675,-0.191537,-4.75012,8.312711,660.75,0,22.352941176470587,43,4.94,,"https://telemetry.vin.li/api/v1/messages/d8d6ee77-913e-4764-b97b-0482b852fcb8?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,11496,16240.75,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0fdc4b2b-505b-4cae-b966-535970f44ff0","2017-11-22T03:38:27.359Z","Point",-96.793963,32.781118,10.381311,0.076615,-1.762141,-1.149223,-2.260138,9.576855,666.25,17,18.823529411764707,33,4.78,,"https://telemetry.vin.li/api/v1/messages/0fdc4b2b-505b-4cae-b966-535970f44ff0?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,49.80392156862745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"963f6b46-871d-43d8-9eef-cbce783664c5","2017-11-22T03:38:24.355Z","Point",-96.794027,32.781264,10.266389,0.114922,-1.762141,-0.536304,-3.983972,7.58487,675.5,27,14.509803921568627,27,3.7,,"https://telemetry.vin.li/api/v1/messages/963f6b46-871d-43d8-9eef-cbce783664c5?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,20.392156862745097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8bb12924-1e00-4411-b509-c4514d503820","2017-11-22T03:38:21.349Z","Point",-96.794199,32.78151,11.14746,0.689534,-3.102901,-1.225837,-7.661484,4.941657,890.25,37,16.470588235294116,44,4.75,,"https://telemetry.vin.li/api/v1/messages/8bb12924-1e00-4411-b509-c4514d503820?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",490,0,9300,,,,,,,,,0.56,6.25,0.695,99.21875,,,,,,,,,,,,,,,,,,,,,,
"1808c542-2c2d-470a-8ade-5286d0a66a03","2017-11-22T03:38:18.316Z","Point",-96.794215,32.781766,,,,,,,906.5,,,,,,"https://telemetry.vin.li/api/v1/messages/1808c542-2c2d-470a-8ade-5286d0a66a03?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e5c2b09d-6731-4c60-9c77-601e5df0e10a","2017-11-22T03:38:14.958Z","Point",-96.794291,32.781912,9.538548,1.302452,-2.796442,-0.229845,-5.05658,7.738099,892.75,22,16.07843137254902,29,3.71,,"https://telemetry.vin.li/api/v1/messages/e5c2b09d-6731-4c60-9c77-601e5df0e10a?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.68,-1.5625,0.71,99.21875,,,,,,,,,,,,,,,,,,,,,,,,,,
"db344e09-94c7-49c3-ba97-f170403a9c99","2017-11-22T03:38:11.167Z","Point",-96.794262,32.782131,8.925629,0.114922,-4.481968,-0.383074,-4.673505,8.580862,885.25,27,21.176470588235293,,5.41,,"https://telemetry.vin.li/api/v1/messages/db344e09-94c7-49c3-ba97-f170403a9c99?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cde4e71c-0b40-463d-8abc-40dd973902c8","2017-11-22T03:38:07.968Z","Point",-96.79427,32.782275,9.8067,1.953679,-4.022279,-0.881071,-6.014265,7.201795,1009.25,27,18.431372549019606,28,6.32,,"https://telemetry.vin.li/api/v1/messages/cde4e71c-0b40-463d-8abc-40dd973902c8?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,16,16.07843137254902,,,,3.125,-1.5625,408,42,,,,,,,,,,,,,
"4784cdc8-f0f2-4939-8e4d-7f20825b1d3a","2017-11-22T03:38:04.933Z","Point",-96.794202,32.782536,9.95993,-0.383074,-2.145216,-1.570604,-5.592884,7.891329,763.5,17,17.254901960784313,33,4.15,,"https://telemetry.vin.li/api/v1/messages/4784cdc8-f0f2-4939-8e4d-7f20825b1d3a?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,-4.6875,-6.25,,,,,,,,,,,,,,,,,
"3930b002-95b8-43f5-b1d8-e10965c692c7","2017-11-22T03:38:00.697Z","Point",-96.794001,32.782588,8.887322,-0.497996,-4.673505,-1.608912,-5.861036,7.469947,1326,27,33.72549019607843,30,16.07,,"https://telemetry.vin.li/api/v1/messages/3930b002-95b8-43f5-b1d8-e10965c692c7?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,"Closed loop, using oxygen sensor feedback to determine fuel mix","Closed loop, using oxygen sensor feedback to determine fuel mix",,,,,,,,,,,
"e0d42ed5-f016-401a-b34d-074e8f2ab36c","2017-11-22T03:37:55.699Z","Point",-96.793769,32.782615,,,,,,,1027.75,,,,,,"https://telemetry.vin.li/api/v1/messages/e0d42ed5-f016-401a-b34d-074e8f2ab36c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34a0c80f-550c-40c5-8f29-ff1641b1e8c2","2017-11-22T03:37:50.532Z","Point",-96.793541,32.782656,11.492227,0.076615,-2.987979,-2.068601,-5.209809,8.312711,881.5,7,21.96078431372549,42,10.36,,"https://telemetry.vin.li/api/v1/messages/34a0c80f-550c-40c5-8f29-ff1641b1e8c2?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4664b54d-78b3-42f0-97b2-fb4c960dd604","2017-11-22T03:37:47.507Z","Point",-96.793367,32.782704,9.576855,-0.038307,-3.256131,-1.762141,-6.167495,7.27841,884,16,16.470588235294116,27,4.36,,"https://telemetry.vin.li/api/v1/messages/4664b54d-78b3-42f0-97b2-fb4c960dd604?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,19.215686274509803,9.803921568627452,4.705882352941177,,,,,
"6e79c7d1-4a69-4682-9e70-c9950910fb36","2017-11-22T03:37:44.431Z","Point",-96.793191,32.782726,9.193781,-0.15323,-4.443661,-0.15323,-4.443661,9.193781,758.75,,,,,,"https://telemetry.vin.li/api/v1/messages/6e79c7d1-4a69-4682-9e70-c9950910fb36?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99bb0c0d-e505-4d54-81f3-753426ad9738","2017-11-22T03:37:39.432Z","Point",-96.792787,32.782748,9.538548,0.15323,-4.367046,-0.919378,-5.861036,6.971951,753.75,31,15.686274509803921,28,4.11,,"https://telemetry.vin.li/api/v1/messages/99bb0c0d-e505-4d54-81f3-753426ad9738?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15.294117647058824,,,,,,,,
"39f1d927-10a8-4124-9564-3c1204d150a7","2017-11-22T03:37:36.424Z","Point",-96.792533,32.782826,9.883315,1.991986,-3.830742,-1.953679,-5.975958,6.933643,1188.25,30,28.235294117647058,46,9.6,,"https://telemetry.vin.li/api/v1/messages/39f1d927-10a8-4124-9564-3c1204d150a7?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.196078431372548,,32.549019607843135,
"ee941017-b90c-4c3d-9ca1-02862ae45fa8","2017-11-22T03:37:33.415Z","Point",-96.792303,32.782893,8.236096,-0.497996,-4.175509,-1.302452,-6.129188,6.397339,1629.75,27,37.254901960784316,61,16.18,,"https://telemetry.vin.li/api/v1/messages/ee941017-b90c-4c3d-9ca1-02862ae45fa8?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.766,,
"440b07bc-8ba3-4281-a8d1-787741e24c0c","2017-11-22T03:37:30.401Z","Point",-96.792117,32.782921,8.580862,-0.536304,-4.520276,-1.110915,-7.316718,6.933643,1034.75,18,19.215686274509803,30,8.02,836,"https://telemetry.vin.li/api/v1/messages/440b07bc-8ba3-4281-a8d1-787741e24c0c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834
"8faae0b1-a4c0-48de-b4a2-6264ce24217a","2017-11-22T03:37:27.334Z","Point",-96.791965,32.782942,9.883315,0.114922,-2.52829,-0.919378,-5.592884,7.58487,1205.75,8,35.68627450980392,52,5.06,,"https://telemetry.vin.li/api/v1/messages/8faae0b1-a4c0-48de-b4a2-6264ce24217a?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",204,11496,16288.5,99,,60.3921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"58fd57b1-aeba-4657-b228-00c5283b8244","2017-11-22T03:37:24.311Z","Point",-96.791783,32.783026,9.576855,0.842763,-3.792435,-0.995993,-4.711813,6.09088,924,29,17.254901960784313,29,4.66,,"https://telemetry.vin.li/api/v1/messages/58fd57b1-aeba-4657-b228-00c5283b8244?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,18.823529411764707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9db934c2-ba65-47eb-9fd1-0d717454ce22","2017-11-22T03:37:20.681Z","Point",-96.79147,32.783106,7.853021,-0.191537,-4.596891,-0.191537,-4.596891,7.853021,2003.75,,12.156862745098039,29,,,"https://telemetry.vin.li/api/v1/messages/9db934c2-ba65-47eb-9fd1-0d717454ce22?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4b4b24aa-c786-44b6-91b4-24704bf1257b","2017-11-22T03:37:17.140Z","Point",-96.79113,32.783122,9.730085,0.15323,-3.86905,-1.877064,-7.738099,5.822728,2290.75,29,85.09803921568627,95,49.37,,"https://telemetry.vin.li/api/v1/messages/4b4b24aa-c786-44b6-91b4-24704bf1257b?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,0,10410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c8167f1a-4007-4d59-99bd-b8fcadf94a48","2017-11-22T03:37:14.136Z","Point",-96.79113,32.783107,10.841,-0.957686,-4.443661,-2.068601,-7.814714,6.359032,1718.75,15,12.156862745098039,29,30.82,,"https://telemetry.vin.li/api/v1/messages/c8167f1a-4007-4d59-99bd-b8fcadf94a48?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,"JOBD and OBD II",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8633dc7c-f75c-421e-94f9-e8b44be8830c","2017-11-22T03:37:11.062Z","Point",-96.79113,32.783109,8.580862,-0.957686,-4.481968,-1.225837,-5.324732,8.044559,667,2,21.176470588235293,42,4.78,,"https://telemetry.vin.li/api/v1/messages/8633dc7c-f75c-421e-94f9-e8b44be8830c?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,"Bank 1 Sensor 1","Bank 1 Sensor 2","Bank 2 Sensor 1","Bank 2 Sensor 2",0.07,3.125,0.815,99.21875,0.075,1.5625,0.795,99.21875,,,,,,,,,,,,,,,,,,,,,,
"83ee4fc5-a68a-4cd3-a7a3-d589b66bdd81","2017-11-22T03:37:08.004Z","Point",-96.791128,32.783104,8.657477,-0.919378,-4.520276,-1.264145,-4.75012,8.312711,644,0,21.96078431372549,42,4.95,,"https://telemetry.vin.li/api/v1/messages/83ee4fc5-a68a-4cd3-a7a3-d589b66bdd81?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,15,15.294117647058824,,,,,,,7,,,,,,,,,,,,,
"f1e8ecee-86a3-4d13-bb14-94ef03aff578","2017-11-22T03:37:04.702Z","Point",-96.79113,32.783096,,,,,,,649.75,,22.352941176470587,,,,"https://telemetry.vin.li/api/v1/messages/f1e8ecee-86a3-4d13-bb14-94ef03aff578?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33712d2a-bec3-4a63-a866-2fb7f4511d7b","2017-11-22T03:37:01.439Z","Point",-96.791114,32.783092,8.925629,-0.842763,-4.213816,-1.264145,-4.90335,8.236096,655.5,0,21.96078431372549,42,4.93,,"https://telemetry.vin.li/api/v1/messages/33712d2a-bec3-4a63-a866-2fb7f4511d7b?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,90,-6.25,-1.5625,-0.78125,-2.34375,393,,"Open loop due to engine load or fuel cut due to deceleration","Open loop due to engine load or fuel cut due to deceleration",,,,,,,,,,,
"60ced9f4-5436-4ab9-8179-d4860884bc15","2017-11-22T03:36:58.410Z","Point",-96.79112,32.783098,8.351018,-0.995993,-4.75012,-0.995993,-4.75012,8.351018,655.5,1,23.137254901960784,,,,"https://telemetry.vin.li/api/v1/messages/60ced9f4-5436-4ab9-8179-d4860884bc15?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05598ec1-7896-45c4-9480-bd83b6c49c5e","2017-11-22T03:36:53.738Z","Point",-96.791127,32.783155,8.580862,-0.881071,-4.558583,-1.110915,-4.711813,8.351018,665.5,1,23.529411764705884,44,5.27,,"https://telemetry.vin.li/api/v1/messages/05598ec1-7896-45c4-9480-bd83b6c49c5e?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f675d598-fe31-4712-934e-ba027e3f9d39","2017-11-22T03:36:49.048Z","Point",-96.791129,32.783157,11.109152,-0.727841,0.612919,-1.493989,-4.635198,8.504248,657.75,1,25.098039215686274,46,5.7,,"https://telemetry.vin.li/api/v1/messages/f675d598-fe31-4712-934e-ba027e3f9d39?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"62ca6a22-0f64-4696-afc9-601f31829b13","2017-11-22T03:36:46.034Z","Point",-96.791215,32.783082,9.691778,-0.076615,-1.379067,-0.766148,-2.260138,8.734092,773.75,45,,,3.69,,"https://telemetry.vin.li/api/v1/messages/62ca6a22-0f64-4696-afc9-601f31829b13?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8bf93682-eccc-446d-93ce-edf02aaca99f","2017-11-22T03:36:42.749Z","Point",-96.790731,32.783197,10.879308,0.421382,-2.413368,-1.608912,-5.899343,4.290431,965.5,54,15.294117647058824,27,4.89,,"https://telemetry.vin.li/api/v1/messages/8bf93682-eccc-446d-93ce-edf02aaca99f?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gasoline",,,,,,,,,,
"75d4c6ca-d5b5-40c3-bf21-7b46192fe534","2017-11-22T03:36:39.746Z","Point",-96.790207,32.783326,10.99423,1.0343,0.076615,-1.34076,-7.27841,7.086873,1246.75,63,15.686274509803921,27,5.77,,"https://telemetry.vin.li/api/v1/messages/75d4c6ca-d5b5-40c3-bf21-7b46192fe534?deviceId=e2e3bdf7-e083-4899-9af1-73df8daad210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.84313725490196,19.215686274509803,9.803921568627452,7.8431372549019605,,,,,
